-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 11/02/2000 through 11/02/2020 
Location: Latitude  3.0   Longitude 105.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M      MERRA-2 Relative Humidity at 2 Meters (%) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS10M,RH2M,T2M
2002,10,24,3.7,76.62,28.62
2002,10,25,2.41,78.69,28.23
2002,10,26,2.59,76.31,28.45
2002,10,27,2.59,78.38,28.37
2002,10,28,2.77,74.75,28.74
2002,10,29,1.58,75.19,28.29
2002,10,30,1.36,74.44,28.22
2002,10,31,1.13,73.44,28.49
2002,11,1,2.09,75.12,28.72
2002,11,2,3.51,81.88,28.21
2002,11,3,2.88,85.12,27.21
2002,11,4,4.27,86.31,27.08
2002,11,5,4.96,84.44,27.4
2002,11,6,3.09,86.56,26.91
2002,11,7,2.45,84.56,26.97
2002,11,8,2.7,80.38,27.75
2002,11,9,2.6,82.44,27.81
2002,11,10,2.7,86.0,27.3
2002,11,11,2.27,82.75,27.44
2002,11,12,2.33,81.75,27.65
2002,11,13,2.68,84.88,27.53
2002,11,14,1.92,84.94,26.68
2002,11,15,3.08,85.38,27.32
2002,11,16,1.25,80.31,27.65
2002,11,17,2.12,82.62,27.58
2002,11,18,5.32,86.25,27.62
2002,11,19,2.39,87.75,27.05
2002,11,20,2.44,81.94,26.98
2002,11,21,2.59,82.75,27.15
2002,11,22,2.5,84.62,26.74
2002,11,23,2.09,84.38,26.98
2002,11,24,5.17,88.94,26.77
2002,11,25,5.98,88.25,26.68
2002,11,26,4.81,81.81,27.58
2002,11,27,6.09,83.06,27.85
2002,11,28,4.36,79.69,28.06
2002,11,29,2.07,79.81,27.48
2002,11,30,1.41,78.69,27.47
2002,12,1,2.29,77.25,27.81
2002,12,2,3.38,75.56,28.33
2002,12,3,3.73,78.75,27.9
2002,12,4,3.93,82.69,27.59
2002,12,5,3.37,84.19,27.38
2002,12,6,3.82,84.12,27.62
2002,12,7,2.8,87.19,27.05
2002,12,8,4.74,89.0,27.11
2002,12,9,7.11,84.06,27.41
2002,12,10,7.48,88.5,26.82
2002,12,11,6.79,88.19,27.01
2002,12,12,6.6,88.56,26.96
2002,12,13,6.62,88.94,26.69
2002,12,14,7.34,85.62,27.27
2002,12,15,6.47,84.62,27.65
2002,12,16,5.41,87.0,27.55
2002,12,17,4.22,88.06,27.4
2002,12,18,2.95,87.69,27.39
2002,12,19,4.0,88.75,27.37
2002,12,20,3.66,90.12,27.09
2002,12,21,4.0,88.88,27.05
2002,12,22,5.34,87.81,27.3
2002,12,23,7.25,82.62,27.83
2002,12,24,6.17,82.44,28.03
2002,12,25,5.38,85.12,27.75
2002,12,26,4.96,87.62,27.24
2002,12,27,3.05,85.69,26.8
2002,12,28,3.6,86.19,26.76
2002,12,29,4.04,85.5,27.1
2002,12,30,3.97,85.62,27.0
2002,12,31,3.6,87.31,26.77
2003,1,1,4.99,87.62,26.94
2003,1,2,6.41,85.94,27.4
2003,1,3,7.36,83.94,27.79
2003,1,4,8.6,85.94,27.28
2003,1,5,9.24,83.88,27.71
2003,1,6,7.44,83.5,27.52
2003,1,7,6.96,84.56,27.68
2003,1,8,8.98,82.56,27.69
2003,1,9,7.38,82.44,27.09
2003,1,10,7.67,84.19,27.06
2003,1,11,7.88,86.38,26.69
2003,1,12,7.77,82.31,26.96
2003,1,13,8.05,81.19,26.87
2003,1,14,7.66,82.69,27.07
2003,1,15,8.1,82.69,27.38
2003,1,16,8.7,82.06,27.27
2003,1,17,9.09,82.06,27.4
2003,1,18,8.88,86.25,27.01
2003,1,19,8.91,85.44,26.9
2003,1,20,7.45,84.69,26.9
2003,1,21,6.52,83.62,26.9
2003,1,22,4.95,81.62,26.87
2003,1,23,4.83,81.69,26.85
2003,1,24,4.62,81.69,26.92
2003,1,25,5.97,85.56,26.76
2003,1,26,5.3,79.0,27.23
2003,1,27,6.33,80.0,26.88
2003,1,28,7.82,83.5,26.88
2003,1,29,9.72,83.25,26.9
2003,1,30,8.45,85.38,26.97
2003,1,31,8.31,89.06,26.66
2003,2,1,5.32,89.25,26.27
2003,2,2,8.46,84.19,27.07
2003,2,3,8.58,82.69,26.98
2003,2,4,8.39,83.44,26.73
2003,2,5,9.59,81.88,26.86
2003,2,6,9.98,82.19,26.83
2003,2,7,8.2,83.5,26.78
2003,2,8,7.39,87.94,26.47
2003,2,9,6.07,89.19,26.54
2003,2,10,5.17,88.0,26.8
2003,2,11,6.07,88.5,26.88
2003,2,12,7.12,89.06,26.88
2003,2,13,7.4,83.81,26.85
2003,2,14,6.3,87.06,26.52
2003,2,15,5.54,88.62,26.05
2003,2,16,4.68,88.38,26.31
2003,2,17,4.57,88.12,26.37
2003,2,18,5.35,80.94,26.92
2003,2,19,5.64,86.19,26.6
2003,2,20,6.2,82.19,26.62
2003,2,21,6.14,78.62,27.01
2003,2,22,4.96,77.5,27.18
2003,2,23,4.77,81.38,26.76
2003,2,24,4.33,84.88,26.48
2003,2,25,4.66,84.38,26.87
2003,2,26,5.98,85.88,26.83
2003,2,27,5.23,82.75,26.8
2003,2,28,5.5,79.88,27.08
2003,3,1,3.88,79.56,27.24
2003,3,2,2.84,82.38,27.17
2003,3,3,3.1,84.19,27.19
2003,3,4,1.48,81.38,27.2
2003,3,5,1.7,78.56,27.8
2003,3,6,2.3,82.0,27.71
2003,3,7,2.72,83.31,27.75
2003,3,8,4.14,78.94,28.21
2003,3,9,4.38,80.5,27.46
2003,3,10,5.43,84.25,27.42
2003,3,11,6.55,84.62,27.62
2003,3,12,7.3,81.44,27.66
2003,3,13,7.22,79.44,27.73
2003,3,14,6.95,78.62,27.65
2003,3,15,5.35,74.44,27.77
2003,3,16,4.71,76.31,27.68
2003,3,17,3.91,84.44,27.06
2003,3,18,4.58,85.44,27.28
2003,3,19,3.98,85.94,27.06
2003,3,20,4.66,84.75,27.18
2003,3,21,4.37,82.94,27.22
2003,3,22,4.96,84.25,27.71
2003,3,23,3.98,85.5,27.19
2003,3,24,4.67,85.38,27.62
2003,3,25,4.99,86.81,27.65
2003,3,26,4.46,87.12,27.62
2003,3,27,3.9,88.69,26.69
2003,3,28,2.34,85.81,27.05
2003,3,29,2.23,85.5,26.9
2003,3,30,1.85,83.94,27.14
2003,3,31,3.05,82.38,27.98
2003,4,1,2.71,82.19,27.83
2003,4,2,1.12,79.5,27.85
2003,4,3,1.46,80.38,27.71
2003,4,4,1.28,77.5,27.86
2003,4,5,1.17,75.81,28.17
2003,4,6,2.21,77.44,28.49
2003,4,7,2.39,78.38,28.46
2003,4,8,3.67,81.62,28.48
2003,4,9,3.29,78.38,28.77
2003,4,10,3.3,82.94,28.12
2003,4,11,2.57,83.12,27.62
2003,4,12,1.59,83.38,27.04
2003,4,13,1.99,83.62,27.4
2003,4,14,2.29,82.81,27.76
2003,4,15,2.45,82.31,27.83
2003,4,16,3.6,85.75,27.47
2003,4,17,3.35,84.75,27.88
2003,4,18,2.61,83.94,27.86
2003,4,19,1.82,81.12,27.83
2003,4,20,1.59,80.44,27.99
2003,4,21,2.51,81.38,28.39
2003,4,22,2.86,78.81,28.18
2003,4,23,2.01,71.44,28.43
2003,4,24,0.85,64.31,28.64
2003,4,25,2.51,69.94,29.19
2003,4,26,3.16,76.94,29.28
2003,4,27,3.77,80.31,28.87
2003,4,28,3.08,80.12,28.62
2003,4,29,2.58,79.5,28.66
2003,4,30,2.67,80.62,28.66
2003,5,1,2.52,81.0,28.45
2003,5,2,3.86,85.19,28.08
2003,5,3,3.96,87.06,28.09
2003,5,4,3.25,87.06,28.23
2003,5,5,3.83,86.31,28.58
2003,5,6,3.16,84.06,28.71
2003,5,7,1.97,81.31,28.76
2003,5,8,2.62,81.5,28.77
2003,5,9,2.59,83.94,28.08
2003,5,10,1.65,81.31,27.71
2003,5,11,1.73,74.69,28.9
2003,5,12,2.86,81.69,28.47
2003,5,13,2.79,84.94,27.99
2003,5,14,2.66,84.88,27.57
2003,5,15,0.92,73.69,27.67
2003,5,16,3.75,74.75,29.61
2003,5,17,3.29,81.12,29.4
2003,5,18,2.68,79.69,29.29
2003,5,19,1.59,74.75,29.44
2003,5,20,2.45,76.31,29.56
2003,5,21,3.77,81.0,29.26
2003,5,22,5.14,81.31,29.43
2003,5,23,5.8,81.25,29.4
2003,5,24,6.29,76.0,29.87
2003,5,25,6.29,76.88,29.87
2003,5,26,6.01,80.12,29.46
2003,5,27,7.18,78.94,29.56
2003,5,28,6.98,74.25,29.94
2003,5,29,7.17,76.62,29.7
2003,5,30,6.83,78.94,29.47
2003,5,31,7.27,80.75,29.23
2003,6,1,6.57,80.31,29.25
2003,6,2,6.38,76.81,29.6
2003,6,3,4.93,73.81,29.48
2003,6,4,3.98,78.56,29.0
2003,6,5,4.0,80.69,28.79
2003,6,6,4.47,81.19,28.85
2003,6,7,4.45,78.81,28.98
2003,6,8,5.16,81.69,28.68
2003,6,9,4.65,79.5,28.83
2003,6,10,5.82,81.75,28.73
2003,6,11,5.84,81.81,28.62
2003,6,12,5.16,86.38,28.08
2003,6,13,5.09,81.75,28.6
2003,6,14,4.73,82.12,28.57
2003,6,15,5.72,83.44,28.42
2003,6,16,6.33,80.81,28.73
2003,6,17,6.11,80.31,28.73
2003,6,18,5.47,76.69,28.76
2003,6,19,3.48,75.62,28.76
2003,6,20,1.72,71.44,28.72
2003,6,21,3.81,75.38,28.87
2003,6,22,4.33,78.38,28.76
2003,6,23,1.49,76.56,28.31
2003,6,24,2.17,78.38,28.05
2003,6,25,3.96,82.81,27.76
2003,6,26,2.92,82.88,27.73
2003,6,27,1.71,81.38,27.18
2003,6,28,2.83,80.12,27.76
2003,6,29,2.42,81.56,27.51
2003,6,30,2.78,82.75,27.36
2003,7,1,2.34,83.12,27.35
2003,7,2,1.45,78.31,27.4
2003,7,3,1.05,74.0,27.73
2003,7,4,3.23,85.69,26.95
2003,7,5,4.72,82.5,27.74
2003,7,6,6.11,80.25,28.61
2003,7,7,5.15,79.5,28.66
2003,7,8,5.51,79.06,28.48
2003,7,9,4.54,81.25,28.43
2003,7,10,3.9,85.94,27.89
2003,7,11,3.98,85.94,27.62
2003,7,12,4.36,85.38,27.51
2003,7,13,2.31,79.12,27.48
2003,7,14,1.45,75.81,27.74
2003,7,15,1.97,79.75,27.99
2003,7,16,3.74,84.38,27.71
2003,7,17,6.7,85.62,27.59
2003,7,18,5.41,88.56,27.05
2003,7,19,6.33,86.81,27.8
2003,7,20,7.21,79.5,28.27
2003,7,21,7.73,79.31,28.26
2003,7,22,8.02,78.0,28.42
2003,7,23,7.34,78.25,28.39
2003,7,24,6.43,80.12,28.25
2003,7,25,3.88,80.62,27.83
2003,7,26,3.64,80.12,27.81
2003,7,27,3.9,85.44,27.9
2003,7,28,4.01,86.81,27.84
2003,7,29,4.88,83.75,28.23
2003,7,30,4.64,81.19,28.19
2003,7,31,4.23,80.25,27.91
2003,8,1,5.01,82.88,27.98
2003,8,2,5.89,84.06,28.06
2003,8,3,5.88,85.44,27.92
2003,8,4,5.94,86.25,27.95
2003,8,5,6.44,84.12,28.29
2003,8,6,6.38,82.19,28.33
2003,8,7,5.48,82.06,28.25
2003,8,8,4.73,82.94,28.23
2003,8,9,5.26,82.44,28.44
2003,8,10,4.77,82.69,28.51
2003,8,11,4.34,81.38,28.41
2003,8,12,4.26,80.25,28.24
2003,8,13,5.47,85.38,27.94
2003,8,14,4.84,84.25,27.69
2003,8,15,4.2,85.56,27.38
2003,8,16,5.79,86.12,27.71
2003,8,17,7.71,83.44,28.07
2003,8,18,5.34,83.31,27.94
2003,8,19,5.2,82.81,28.15
2003,8,20,4.55,81.75,28.35
2003,8,21,4.95,83.06,28.05
2003,8,22,5.17,81.69,28.13
2003,8,23,4.12,85.69,27.8
2003,8,24,5.19,86.5,27.69
2003,8,25,6.44,84.69,28.18
2003,8,26,4.32,80.88,28.3
2003,8,27,3.8,84.06,27.74
2003,8,28,3.66,85.44,26.94
2003,8,29,4.72,87.5,27.22
2003,8,30,5.98,83.38,28.09
2003,8,31,6.02,79.88,27.93
2003,9,1,5.0,80.5,28.12
2003,9,2,4.52,85.06,27.48
2003,9,3,4.54,82.81,27.71
2003,9,4,6.18,82.94,28.39
2003,9,5,3.93,84.38,27.91
2003,9,6,5.45,86.88,28.03
2003,9,7,4.86,83.75,28.38
2003,9,8,6.19,82.62,28.46
2003,9,9,7.5,81.12,28.26
2003,9,10,4.95,79.31,28.1
2003,9,11,4.36,80.75,28.05
2003,9,12,4.62,85.19,27.7
2003,9,13,4.97,85.25,28.03
2003,9,14,4.15,84.56,27.69
2003,9,15,3.5,83.81,27.18
2003,9,16,4.6,80.94,27.68
2003,9,17,3.52,81.81,27.84
2003,9,18,2.91,83.88,27.55
2003,9,19,4.29,86.5,27.51
2003,9,20,5.51,83.5,27.59
2003,9,21,5.61,83.44,28.05
2003,9,22,4.61,81.94,28.11
2003,9,23,4.38,83.44,28.01
2003,9,24,4.02,84.75,27.9
2003,9,25,4.23,88.12,27.05
2003,9,26,4.66,84.56,27.47
2003,9,27,4.52,80.75,28.47
2003,9,28,4.17,81.31,28.23
2003,9,29,4.49,81.69,28.29
2003,9,30,4.82,84.0,28.2
2003,10,1,5.27,79.06,28.76
2003,10,2,3.98,79.06,28.76
2003,10,3,3.55,82.44,28.32
2003,10,4,4.56,85.44,27.87
2003,10,5,2.87,83.69,27.42
2003,10,6,1.35,82.5,26.74
2003,10,7,1.88,80.06,27.55
2003,10,8,2.44,84.06,27.39
2003,10,9,3.59,82.5,27.6
2003,10,10,4.3,85.19,27.44
2003,10,11,3.69,84.75,27.15
2003,10,12,4.44,81.75,27.37
2003,10,13,5.16,85.06,27.31
2003,10,14,4.89,84.31,27.35
2003,10,15,4.79,84.62,27.57
2003,10,16,3.32,84.0,27.62
2003,10,17,2.31,84.31,27.05
2003,10,18,4.02,80.88,27.68
2003,10,19,5.34,84.75,28.03
2003,10,20,6.85,82.94,28.13
2003,10,21,7.13,82.12,28.34
2003,10,22,4.4,82.12,28.3
2003,10,23,4.87,83.06,28.3
2003,10,24,4.65,84.25,28.08
2003,10,25,3.31,84.12,26.87
2003,10,26,2.79,77.88,27.51
2003,10,27,4.15,81.62,27.76
2003,10,28,6.09,81.25,27.99
2003,10,29,2.98,81.44,27.7
2003,10,30,4.91,84.38,27.51
2003,10,31,4.32,85.38,27.05
2003,11,1,2.07,86.75,26.59
2003,11,2,2.41,84.56,27.19
2003,11,3,3.09,85.75,27.48
2003,11,4,2.62,83.12,27.52
2003,11,5,4.95,83.69,27.63
2003,11,6,3.9,86.69,26.75
2003,11,7,1.8,85.25,26.48
2003,11,8,3.3,86.25,27.05
2003,11,9,3.53,88.0,26.92
2003,11,10,3.24,87.56,27.2
2003,11,11,4.66,87.88,27.22
2003,11,12,4.1,89.12,27.08
2003,11,13,1.85,86.56,27.18
2003,11,14,2.59,84.12,27.7
2003,11,15,4.18,84.81,27.91
2003,11,16,4.91,82.5,28.1
2003,11,17,2.62,78.94,27.83
2003,11,18,2.45,78.0,27.95
2003,11,19,1.75,79.81,27.67
2003,11,20,1.7,78.38,27.83
2003,11,21,2.14,79.62,27.68
2003,11,22,3.12,78.62,27.94
2003,11,23,2.89,82.12,27.87
2003,11,24,3.54,84.62,27.94
2003,11,25,2.45,85.06,27.1
2003,11,26,6.06,87.56,27.19
2003,11,27,6.96,85.94,27.55
2003,11,28,9.26,87.81,26.99
2003,11,29,11.9,89.75,26.65
2003,11,30,7.3,88.69,26.76
2003,12,1,7.04,86.88,26.94
2003,12,2,7.41,83.06,27.19
2003,12,3,7.49,83.88,26.89
2003,12,4,8.16,82.56,26.98
2003,12,5,7.0,84.19,26.91
2003,12,6,7.72,87.0,26.78
2003,12,7,7.51,88.12,26.76
2003,12,8,7.16,89.0,26.57
2003,12,9,5.17,89.44,26.43
2003,12,10,4.43,89.56,26.43
2003,12,11,5.73,90.25,26.3
2003,12,12,6.76,87.06,26.92
2003,12,13,8.4,87.12,26.61
2003,12,14,7.79,86.81,26.53
2003,12,15,7.8,84.0,26.73
2003,12,16,6.27,84.81,26.61
2003,12,17,5.54,85.0,26.43
2003,12,18,6.38,83.38,26.94
2003,12,19,8.1,83.94,26.89
2003,12,20,10.3,82.88,26.99
2003,12,21,9.99,81.88,26.77
2003,12,22,9.2,83.12,26.91
2003,12,23,8.34,83.19,26.71
2003,12,24,6.51,83.25,26.74
2003,12,25,6.52,84.12,26.48
2003,12,26,7.62,83.38,26.26
2003,12,27,8.93,81.94,26.4
2003,12,28,8.99,81.75,26.43
2003,12,29,7.88,86.44,26.33
2003,12,30,8.7,85.62,26.51
2003,12,31,7.77,85.88,26.53
2004,1,1,7.51,85.12,26.27
2004,1,2,7.04,86.69,26.37
2004,1,3,7.58,88.81,26.25
2004,1,4,6.95,89.06,26.21
2004,1,5,7.01,89.12,26.11
2004,1,6,7.55,86.19,26.25
2004,1,7,7.38,86.81,26.21
2004,1,8,7.34,88.12,26.26
2004,1,9,6.26,89.56,26.22
2004,1,10,6.85,88.81,26.3
2004,1,11,7.24,86.25,26.5
2004,1,12,6.48,85.12,26.48
2004,1,13,7.1,82.88,26.45
2004,1,14,6.56,85.12,26.3
2004,1,15,6.73,87.25,26.33
2004,1,16,5.9,88.62,26.25
2004,1,17,5.52,82.75,26.59
2004,1,18,5.2,86.75,26.26
2004,1,19,5.27,85.75,26.25
2004,1,20,5.28,83.06,26.51
2004,1,21,5.82,87.62,26.08
2004,1,22,8.34,80.81,26.77
2004,1,23,9.0,83.12,26.72
2004,1,24,9.2,83.94,26.69
2004,1,25,9.66,83.25,26.68
2004,1,26,9.3,84.12,26.67
2004,1,27,8.08,86.88,26.44
2004,1,28,7.38,90.81,26.0
2004,1,29,6.45,89.88,26.05
2004,1,30,5.7,92.38,25.85
2004,1,31,5.26,91.38,25.96
2004,2,1,4.8,90.0,26.16
2004,2,2,4.31,91.0,25.84
2004,2,3,2.91,89.44,25.91
2004,2,4,3.53,90.56,25.95
2004,2,5,4.68,84.69,26.62
2004,2,6,5.33,84.0,26.6
2004,2,7,7.15,84.44,26.33
2004,2,8,5.84,84.5,26.26
2004,2,9,6.4,86.31,26.24
2004,2,10,8.05,83.94,26.63
2004,2,11,7.86,83.88,26.62
2004,2,12,7.85,84.5,26.55
2004,2,13,8.69,83.88,26.34
2004,2,14,7.84,82.94,26.15
2004,2,15,7.61,82.12,26.13
2004,2,16,6.84,80.38,26.12
2004,2,17,6.38,81.88,26.18
2004,2,18,6.38,85.44,25.79
2004,2,19,6.06,78.94,26.36
2004,2,20,6.16,77.25,26.52
2004,2,21,5.38,80.56,26.14
2004,2,22,4.86,79.12,26.09
2004,2,23,5.32,80.5,26.01
2004,2,24,4.48,77.62,26.51
2004,2,25,4.2,78.81,26.36
2004,2,26,5.23,82.62,26.15
2004,2,27,5.77,81.31,26.43
2004,2,28,4.68,85.5,26.4
2004,2,29,5.26,84.5,26.53
2004,3,1,2.66,80.94,26.79
2004,3,2,3.26,82.62,26.95
2004,3,3,2.11,84.62,26.63
2004,3,4,3.92,87.12,26.74
2004,3,5,5.37,86.38,26.88
2004,3,6,7.18,84.12,26.87
2004,3,7,8.88,81.88,27.03
2004,3,8,10.71,86.75,27.01
2004,3,9,9.97,85.25,26.98
2004,3,10,6.91,88.12,26.57
2004,3,11,4.82,91.44,26.12
2004,3,12,2.67,85.5,26.22
2004,3,13,3.88,88.62,26.42
2004,3,14,4.48,87.62,26.72
2004,3,15,4.45,89.44,26.37
2004,3,16,5.84,87.06,26.46
2004,3,17,4.62,83.12,27.1
2004,3,18,3.16,83.81,27.08
2004,3,19,3.77,85.25,26.82
2004,3,20,4.39,81.19,26.9
2004,3,21,4.02,82.38,27.01
2004,3,22,4.39,80.56,27.06
2004,3,23,3.35,81.19,26.73
2004,3,24,2.14,82.38,26.73
2004,3,25,2.22,80.5,27.36
2004,3,26,2.34,82.12,27.58
2004,3,27,1.82,80.69,27.92
2004,3,28,3.23,83.25,27.83
2004,3,29,2.6,82.81,27.52
2004,3,30,2.33,78.69,27.81
2004,3,31,3.22,82.19,27.87
2004,4,1,2.97,83.44,27.92
2004,4,2,1.86,83.94,27.55
2004,4,3,1.66,81.0,27.58
2004,4,4,1.94,83.31,27.29
2004,4,5,1.81,83.88,26.83
2004,4,6,3.3,83.12,27.58
2004,4,7,2.08,77.5,27.8
2004,4,8,1.39,74.12,28.26
2004,4,9,2.06,75.12,28.55
2004,4,10,2.88,77.0,28.59
2004,4,11,1.37,71.31,28.41
2004,4,12,1.84,69.0,28.65
2004,4,13,2.14,73.25,29.12
2004,4,14,2.89,79.31,29.01
2004,4,15,2.47,80.75,28.54
2004,4,16,2.91,81.06,28.54
2004,4,17,2.66,77.94,28.89
2004,4,18,2.35,75.69,29.22
2004,4,19,1.8,74.81,28.86
2004,4,20,2.88,75.81,29.0
2004,4,21,3.22,75.44,29.3
2004,4,22,2.27,74.38,29.15
2004,4,23,1.69,78.5,28.3
2004,4,24,2.26,81.31,27.61
2004,4,25,2.22,78.81,28.2
2004,4,26,2.34,80.69,28.69
2004,4,27,2.48,81.94,28.49
2004,4,28,2.08,82.25,28.35
2004,4,29,3.29,84.56,28.23
2004,4,30,1.28,82.38,27.92
2004,5,1,2.37,80.94,28.62
2004,5,2,1.31,81.94,28.51
2004,5,3,1.49,82.94,28.29
2004,5,4,1.3,79.88,28.73
2004,5,5,1.73,81.75,28.46
2004,5,6,3.16,82.19,28.73
2004,5,7,4.06,83.12,28.55
2004,5,8,3.71,76.0,29.66
2004,5,9,4.66,77.88,29.95
2004,5,10,3.92,80.62,29.71
2004,5,11,2.88,80.81,29.37
2004,5,12,2.09,80.94,28.9
2004,5,13,2.06,81.81,28.73
2004,5,14,2.05,82.06,28.73
2004,5,15,1.51,79.25,28.93
2004,5,16,2.25,81.56,28.89
2004,5,17,2.1,81.31,28.9
2004,5,18,2.44,81.5,28.78
2004,5,19,5.09,82.12,29.55
2004,5,20,5.46,82.62,29.67
2004,5,21,4.47,81.44,29.63
2004,5,22,2.72,84.5,28.68
2004,5,23,2.64,85.44,28.38
2004,5,24,4.55,84.75,28.23
2004,5,25,2.3,80.94,27.67
2004,5,26,1.44,78.81,27.68
2004,5,27,1.76,77.94,27.43
2004,5,28,1.69,75.19,27.93
2004,5,29,0.98,72.38,28.55
2004,5,30,1.78,74.12,28.5
2004,5,31,2.47,74.88,28.6
2004,6,1,2.1,77.19,28.3
2004,6,2,3.49,78.94,28.32
2004,6,3,1.9,77.19,28.34
2004,6,4,2.7,79.19,28.49
2004,6,5,4.37,81.88,28.63
2004,6,6,5.41,82.25,28.94
2004,6,7,4.12,83.0,28.27
2004,6,8,3.87,84.75,28.12
2004,6,9,3.72,85.38,27.91
2004,6,10,4.55,84.56,28.32
2004,6,11,3.48,84.56,28.47
2004,6,12,4.48,84.44,28.8
2004,6,13,6.34,83.12,29.14
2004,6,14,5.48,81.06,29.2
2004,6,15,6.77,79.31,29.51
2004,6,16,7.3,78.88,29.53
2004,6,17,6.63,79.06,29.4
2004,6,18,4.18,76.44,29.27
2004,6,19,5.31,80.69,29.13
2004,6,20,5.48,79.62,29.37
2004,6,21,5.63,81.31,29.12
2004,6,22,3.91,79.81,28.65
2004,6,23,6.15,84.25,28.23
2004,6,24,5.5,83.06,28.69
2004,6,25,5.33,80.94,28.73
2004,6,26,5.79,80.94,28.77
2004,6,27,5.39,77.44,28.76
2004,6,28,6.14,79.62,28.81
2004,6,29,4.47,82.5,28.51
2004,6,30,6.49,84.69,28.46
2004,7,1,5.7,85.31,28.12
2004,7,2,5.95,80.88,28.4
2004,7,3,3.66,81.88,28.26
2004,7,4,4.37,84.12,27.87
2004,7,5,3.71,84.12,27.33
2004,7,6,3.14,82.69,27.36
2004,7,7,3.52,82.62,27.52
2004,7,8,4.47,86.56,26.87
2004,7,9,2.02,82.5,26.62
2004,7,10,3.19,80.81,27.11
2004,7,11,2.3,82.0,26.91
2004,7,12,1.95,79.25,27.34
2004,7,13,1.89,77.06,27.81
2004,7,14,2.13,79.81,27.44
2004,7,15,3.64,84.62,27.08
2004,7,16,4.03,84.31,27.38
2004,7,17,4.41,84.56,27.19
2004,7,18,4.59,81.06,27.83
2004,7,19,6.92,82.75,28.31
2004,7,20,6.87,81.62,28.6
2004,7,21,7.59,82.12,28.27
2004,7,22,6.72,81.12,28.4
2004,7,23,6.12,82.0,28.27
2004,7,24,5.59,83.69,27.51
2004,7,25,6.71,84.44,27.35
2004,7,26,5.95,83.31,27.8
2004,7,27,4.77,81.5,27.15
2004,7,28,5.05,82.12,27.63
2004,7,29,4.39,83.38,27.43
2004,7,30,3.89,82.62,27.16
2004,7,31,5.01,85.06,26.95
2004,8,1,6.23,85.75,27.37
2004,8,2,5.96,86.94,26.87
2004,8,3,6.91,80.25,28.11
2004,8,4,6.77,78.69,28.16
2004,8,5,7.16,80.94,27.85
2004,8,6,7.33,80.0,27.96
2004,8,7,7.41,77.62,28.08
2004,8,8,6.56,76.38,27.84
2004,8,9,6.67,77.88,27.83
2004,8,10,6.59,78.5,27.83
2004,8,11,7.12,77.94,28.09
2004,8,12,5.4,77.06,27.93
2004,8,13,6.2,81.88,27.66
2004,8,14,6.3,83.56,27.58
2004,8,15,5.67,83.38,27.57
2004,8,16,6.26,85.31,27.45
2004,8,17,7.2,83.38,27.96
2004,8,18,6.57,83.81,28.01
2004,8,19,6.7,83.31,27.98
2004,8,20,5.95,82.06,28.06
2004,8,21,5.38,81.75,28.19
2004,8,22,5.61,83.44,28.29
2004,8,23,4.72,84.0,28.12
2004,8,24,5.3,83.88,27.94
2004,8,25,7.12,81.56,28.34
2004,8,26,6.3,81.75,28.17
2004,8,27,7.0,82.94,28.47
2004,8,28,7.15,79.12,28.51
2004,8,29,7.24,80.19,28.44
2004,8,30,6.45,79.12,28.46
2004,8,31,5.86,78.56,28.55
2004,9,1,6.02,81.06,28.58
2004,9,2,6.16,81.69,28.45
2004,9,3,4.83,82.56,28.27
2004,9,4,3.98,82.69,27.94
2004,9,5,5.37,80.25,27.94
2004,9,6,4.74,82.19,27.43
2004,9,7,3.3,77.88,27.63
2004,9,8,4.36,83.38,27.5
2004,9,9,4.45,79.75,27.93
2004,9,10,4.08,83.38,27.63
2004,9,11,3.45,83.06,27.3
2004,9,12,4.6,83.44,27.62
2004,9,13,6.1,81.44,28.02
2004,9,14,3.56,82.56,27.63
2004,9,15,3.32,85.12,27.04
2004,9,16,4.47,85.19,27.01
2004,9,17,3.66,82.62,27.44
2004,9,18,3.62,84.38,27.49
2004,9,19,3.6,83.31,27.69
2004,9,20,2.27,83.44,27.15
2004,9,21,1.95,83.5,26.76
2004,9,22,1.4,82.25,26.84
2004,9,23,1.98,79.75,27.48
2004,9,24,2.16,76.31,28.03
2004,9,25,1.57,78.62,27.75
2004,9,26,2.63,84.12,27.28
2004,9,27,3.31,83.25,27.73
2004,9,28,3.17,85.75,27.49
2004,9,29,2.44,84.94,27.32
2004,9,30,4.63,86.12,27.19
2004,10,1,1.6,79.5,26.88
2004,10,2,2.45,80.5,27.53
2004,10,3,2.41,77.81,27.67
2004,10,4,4.39,76.06,28.52
2004,10,5,5.55,79.69,28.51
2004,10,6,6.05,80.38,28.65
2004,10,7,6.0,79.25,28.64
2004,10,8,2.29,76.94,27.53
2004,10,9,2.27,78.06,27.78
2004,10,10,3.09,81.56,27.65
2004,10,11,3.36,84.0,27.6
2004,10,12,2.12,83.25,27.33
2004,10,13,2.84,85.06,27.1
